Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,max_concurrent_tasks,aggregation_queries_count,total_queries_count,ts_submit,ts_submit_dt,ts_submit_dt2,standard_queries_count,first_name_queries_count,last_name_queries_count,country_queries_count,other_queries_count,estimated_shards
213,213,213,213,1,1,10,1160106200716,2006-10-06 03:43:20.716,2006-09-19 22:45:13.325881977,9,3,2,2,2,1
214,214,214,214,1,1,10,1160106299716,2006-10-06 03:44:59.716,2006-09-19 22:45:13.356881886,9,3,2,2,2,1
215,215,215,215,1,1,10,1160106404716,2006-10-06 03:46:44.716,2006-09-19 22:45:13.389760577,9,4,2,2,1,1
216,216,216,216,1,1,20,1160106559716,2006-10-06 03:49:19.716,2006-09-19 22:45:13.438295788,19,9,4,3,3,1
217,217,217,217,1,3,20,1160106748716,2006-10-06 03:52:28.716,2006-09-19 22:45:13.497477432,17,3,4,4,6,1
218,218,218,218,1,2,20,1160106968716,2006-10-06 03:56:08.716,2006-09-19 22:45:13.566366119,18,9,3,4,2,1
219,219,219,219,1,72,410,1160107157716,2006-10-06 03:59:17.716,2006-09-19 22:45:13.625547763,338,67,84,84,103,1
220,220,220,220,1,23,160,1160107700716,2006-10-06 04:08:20.716,2006-09-19 22:45:13.795577566,137,37,34,34,32,1
221,221,221,221,1,55,410,1160108168716,2006-10-06 04:16:08.716,2006-09-19 22:45:13.942122589,355,162,58,81,54,1
222,222,222,222,1,9,150,1160108938716,2006-10-06 04:28:58.716,2006-09-19 22:45:14.183232991,141,50,34,34,23,1
223,223,223,223,1,15,150,1160109617716,2006-10-06 04:40:17.716,2006-09-19 22:45:14.395848528,135,61,20,30,24,1
224,224,224,224,1,13,150,1160109834716,2006-10-06 04:43:54.716,2006-09-19 22:45:14.463797823,137,42,34,34,27,1
225,225,225,225,1,12,150,1160110380716,2006-10-06 04:53:00.716,2006-09-19 22:45:14.634767017,138,52,33,29,24,1
226,226,226,226,1,37,190,1160110758716,2006-10-06 04:59:18.716,2006-09-19 22:45:14.753130306,153,31,38,38,46,1
227,227,227,227,1,22,210,1160110938716,2006-10-06 05:02:18.716,2006-09-19 22:45:14.809493776,188,37,47,47,57,1
228,228,228,228,1,75,410,1160111218716,2006-10-06 05:06:58.716,2006-09-19 22:45:14.897170286,335,114,82,76,63,1
229,229,229,229,1,59,410,1160112681716,2006-10-06 05:31:21.716,2006-09-19 22:45:15.355280050,351,106,87,87,71,1
230,230,230,230,1,27,160,1160113329716,2006-10-06 05:42:09.716,2006-09-19 22:45:15.558188544,133,57,25,33,18,1
231,231,231,231,1,23,190,1160113812716,2006-10-06 05:50:12.716,2006-09-19 22:45:15.709430524,167,67,28,41,31,1
232,232,232,232,1,28,210,1160114155716,2006-10-06 05:55:55.716,2006-09-19 22:45:15.816834248,182,55,45,45,37,1
233,233,233,233,1,50,410,1160114585716,2006-10-06 06:03:05.716,2006-09-19 22:45:15.951480317,360,95,90,90,85,1
234,234,234,234,1,1,10,1160115231716,2006-10-06 06:13:51.716,2006-09-19 22:45:16.153762551,9,2,2,2,3,1
235,235,235,235,1,3,20,1160115653716,2006-10-06 06:20:53.716,2006-09-19 22:45:16.285903576,17,3,4,4,6,1
236,236,236,236,1,1,20,1160116304716,2006-10-06 06:31:44.716,2006-09-19 22:45:16.489751462,19,6,4,4,5,1
237,237,237,237,1,1,20,1160116820716,2006-10-06 06:40:20.716,2006-09-19 22:45:16.651326744,19,5,4,4,6,1
238,238,238,238,1,2,20,1160117209716,2006-10-06 06:46:49.716,2006-09-19 22:45:16.773134467,18,3,4,4,7,1
239,239,239,239,1,1,20,1160117378716,2006-10-06 06:49:38.716,2006-09-19 22:45:16.826053503,19,6,4,4,5,1
240,240,240,240,1,3,20,1160117549716,2006-10-06 06:52:29.716,2006-09-19 22:45:16.879598800,17,8,3,3,3,1
241,241,241,241,1,79,410,1160117928716,2006-10-06 06:58:48.716,2006-09-19 22:45:16.998275219,331,154,63,72,42,1
242,242,242,242,1,76,410,1160119125716,2006-10-06 07:18:45.716,2006-09-19 22:45:17.373092299,334,158,44,79,53,1
243,243,243,243,1,24,230,1160119764716,2006-10-06 07:29:24.716,2006-09-19 22:45:17.573182619,206,58,51,51,46,1
244,244,244,244,1,15,290,1160120136716,2006-10-06 07:35:36.716,2006-09-19 22:45:17.689667125,275,120,66,49,40,1
245,245,245,245,1,54,290,1160121510716,2006-10-06 07:58:30.716,2006-09-19 22:45:18.119908284,236,107,58,56,15,1
246,246,246,246,1,1,10,1160122155716,2006-10-06 08:09:15.716,2006-09-19 22:45:18.321877387,9,4,2,2,1,1
247,247,247,247,1,3,20,1160122419716,2006-10-06 08:13:39.716,2006-09-19 22:45:18.404543811,17,3,4,4,6,1
248,248,248,248,1,3,20,1160122823716,2006-10-06 08:20:23.716,2006-09-19 22:45:18.531048489,17,8,2,4,3,1
249,249,249,249,1,51,290,1160123284716,2006-10-06 08:28:04.716,2006-09-19 22:45:18.675401600,239,94,58,47,40,1
250,250,250,250,1,1,20,1160124360716,2006-10-06 08:46:00.716,2006-09-19 22:45:19.012329903,19,9,3,4,3,1
251,251,251,251,1,2,20,1160126579716,2006-10-06 09:22:59.716,2006-09-19 22:45:19.707166243,18,3,4,4,7,1
252,252,252,252,1,1,10,1160127821716,2006-10-06 09:43:41.716,2006-09-19 22:45:20.096074191,9,4,2,2,1,1
253,253,253,253,1,1,20,1160129300716,2006-10-06 10:08:20.716,2006-09-19 22:45:20.559194041,19,3,4,4,8,1
254,254,254,254,1,1,10,1160155780716,2006-10-06 17:29:40.716,2006-09-19 22:45:28.850886831,9,4,2,2,1,1
255,255,255,255,1,54,410,1160156126716,2006-10-06 17:35:26.716,2006-09-19 22:45:28.959229946,356,146,71,89,50,1
256,256,256,256,3,85,450,1160156542716,2006-10-06 17:42:22.716,2006-09-19 22:45:29.089492190,365,182,48,67,68,1
257,257,257,257,1,63,410,1160159776716,2006-10-06 18:36:16.716,2006-09-19 22:45:30.102155879,347,170,72,43,62,1
258,258,258,258,1,1,10,1160162032716,2006-10-06 19:13:52.716,2006-09-19 22:45:30.808578044,9,3,2,2,2,1
259,259,259,259,1,3,50,1160162120716,2006-10-06 19:15:20.716,2006-09-19 22:45:30.836133518,47,19,9,10,9,1
260,260,260,260,1,7,50,1160163130716,2006-10-06 19:32:10.716,2006-09-19 22:45:31.152395215,43,21,4,10,8,1
261,261,261,261,1,21,110,1160163754716,2006-10-06 19:42:34.716,2006-09-19 22:45:31.347788579,89,44,20,8,17,1
262,262,262,262,1,7,110,1160164654716,2006-10-06 19:57:34.716,2006-09-19 22:45:31.629605933,103,24,25,25,29,1
263,263,263,263,1,52,410,1160164797716,2006-10-06 19:59:57.716,2006-09-19 22:45:31.674383579,358,131,82,76,69,1
264,264,264,264,1,19,110,1160165733716,2006-10-06 20:15:33.716,2006-09-19 22:45:31.967473626,91,21,22,22,26,1
265,265,265,265,1,17,110,1160166663716,2006-10-06 20:31:03.716,2006-09-19 22:45:32.258684891,93,20,23,23,27,1
266,266,266,266,1,1,10,1160167496716,2006-10-06 20:44:56.716,2006-09-19 22:45:32.519522508,9,4,2,2,1,1
267,267,267,267,11,245,1580,1160167552716,2006-10-06 20:45:52.716,2006-09-19 22:45:32.537057810,1335,315,333,333,354,4
268,268,268,268,13,202,1950,1160170943716,2006-10-06 21:42:23.716,2006-09-19 22:45:33.598882970,1748,860,118,432,338,5
269,269,269,269,1,33,360,1160173176716,2006-10-06 22:19:36.716,2006-09-19 22:45:34.298103136,327,156,54,80,37,1
270,270,270,270,1,3,20,1160173653716,2006-10-06 22:27:33.716,2006-09-19 22:45:34.447466333,17,8,2,4,3,1
271,271,271,271,7,295,1720,1160173950716,2006-10-06 22:32:30.716,2006-09-19 22:45:34.540466060,1425,290,356,356,423,2
272,272,272,272,1,73,410,1160175148716,2006-10-06 22:52:28.716,2006-09-19 22:45:34.915596270,337,165,80,65,27,1
273,273,273,273,1,179,960,1160180502716,2006-10-07 00:21:42.716,2006-09-19 22:45:36.592096391,781,192,195,195,199,1
274,274,274,274,1,243,1920,1160182806716,2006-10-07 01:00:06.716,2006-09-19 22:45:37.313548815,1677,614,401,372,290,1
275,275,275,275,1,62,500,1160187064716,2006-10-07 02:11:04.716,2006-09-19 22:45:38.646858025,438,181,95,107,55,1
276,276,276,276,1,10,60,1160188424716,2006-10-07 02:33:44.716,2006-09-19 22:45:39.072715359,50,13,12,12,13,1
277,277,277,277,1,42,290,1160188739716,2006-10-07 02:38:59.716,2006-09-19 22:45:39.171351433,248,111,46,42,49,1
278,278,278,278,1,32,210,1160189632716,2006-10-07 02:53:52.716,2006-09-19 22:45:39.450976873,178,37,44,44,53,1
279,279,279,279,1,35,210,1160190209716,2006-10-07 03:03:29.716,2006-09-19 22:45:39.631653109,175,52,43,43,37,1
280,280,280,280,3,368,2010,1160190891716,2006-10-07 03:14:51.716,2006-09-19 22:45:39.845208037,1642,608,401,399,234,1
281,281,281,281,1,2,20,1160204698716,2006-10-07 07:04:58.716,2006-09-19 22:45:44.168599364,18,8,4,3,3,1
282,282,282,282,3,213,2010,1160253070716,2006-10-07 20:31:10.716,2006-09-19 22:45:59.315342704,1797,646,389,424,338,1
283,283,283,283,3,128,2010,1160288100716,2006-10-08 06:15:00.716,2006-09-19 22:46:10.284300349,1882,530,470,470,412,1
284,284,284,284,1,16,120,1160289622716,2006-10-08 06:40:22.716,2006-09-19 22:46:10.760884806,104,21,26,26,31,1
285,285,285,285,1,1,10,1160290286716,2006-10-08 06:51:26.716,2006-09-19 22:46:10.968803386,9,2,2,2,3,1
286,286,286,286,1,1,10,1160291204716,2006-10-08 07:06:44.716,2006-09-19 22:46:11.256257087,9,1,2,2,4,1
287,287,287,287,1,1,10,1160291464716,2006-10-08 07:11:04.716,2006-09-19 22:46:11.337670989,9,4,2,2,1,1
288,288,288,288,1,26,290,1160291968716,2006-10-08 07:19:28.716,2006-09-19 22:46:11.495488706,264,84,62,66,52,1
289,289,289,289,1,40,290,1160295185716,2006-10-08 08:13:05.716,2006-09-19 22:46:12.502829179,250,92,61,53,44,1
290,290,290,290,1,1,10,1160296680716,2006-10-08 08:38:00.716,2006-09-19 22:46:12.970959115,9,1,2,2,4,1
291,291,291,291,3,31,570,1160332719716,2006-10-08 18:38:39.716,2006-09-19 22:46:24.255865326,539,132,134,134,139,1
292,292,292,292,3,185,1070,1160336662716,2006-10-08 19:44:22.716,2006-09-19 22:46:25.490538463,885,189,221,221,254,1
293,293,293,293,3,111,1070,1160337647716,2006-10-08 20:00:47.716,2006-09-19 22:46:25.798971899,959,226,239,239,255,1
294,294,294,294,3,73,1070,1160338500716,2006-10-08 20:15:00.716,2006-09-19 22:46:26.066072124,997,371,197,230,199,1
295,295,295,295,3,137,1070,1160339298716,2006-10-08 20:28:18.716,2006-09-19 22:46:26.315950177,933,449,208,231,45,1
296,296,296,296,3,177,1070,1160340114716,2006-10-08 20:41:54.716,2006-09-19 22:46:26.571464577,893,320,199,197,177,1
297,297,297,297,1,1,10,1160343404716,2006-10-08 21:36:44.716,2006-09-19 22:46:27.601663568,9,2,2,2,3,1
298,298,298,298,1,1,10,1160379403716,2006-10-09 07:36:43.716,2006-09-19 22:46:38.874044563,9,4,2,2,1,1
299,299,299,299,1,1,10,1160380729716,2006-10-09 07:58:49.716,2006-09-19 22:46:39.289255463,9,3,2,2,2,1
300,300,300,300,3,61,1070,1160405749716,2006-10-09 14:55:49.716,2006-09-19 22:46:47.123777880,1009,251,252,252,254,1
301,301,301,301,3,138,1070,1160407400716,2006-10-09 15:23:20.716,2006-09-19 22:46:47.640756158,932,338,232,197,165,1
302,302,302,302,3,140,1070,1160409032716,2006-10-09 15:50:32.716,2006-09-19 22:46:48.151784958,930,243,232,232,223,1
303,303,303,303,1,1,10,1160410267716,2006-10-09 16:11:07.716,2006-09-19 22:46:48.538500993,9,2,2,2,3,1
304,304,304,304,3,170,1070,1160410449716,2006-10-09 16:14:09.716,2006-09-19 22:46:48.595490724,900,359,177,189,175,1
305,305,305,305,1,1,10,1160411548716,2006-10-09 16:32:28.716,2006-09-19 22:46:48.939621025,9,3,2,2,2,1
306,306,306,306,3,67,530,1160412172716,2006-10-09 16:42:52.716,2006-09-19 22:46:49.135014390,463,145,113,113,92,1
307,307,307,307,1,1,10,1160412742716,2006-10-09 16:52:22.716,2006-09-19 22:46:49.313498714,9,1,2,2,4,1
308,308,308,308,3,340,2010,1160414343716,2006-10-09 17:19:03.716,2006-09-19 22:46:49.814820472,1670,597,374,408,291,1
309,309,309,309,3,61,680,1160414933716,2006-10-09 17:28:53.716,2006-09-19 22:46:49.999567404,619,230,116,153,120,1
310,310,310,310,1,1,10,1160415212716,2006-10-09 17:33:32.716,2006-09-19 22:46:50.086930783,9,2,2,2,3,1
311,311,311,311,3,71,1160,1160415475716,2006-10-09 17:37:55.716,2006-09-19 22:46:50.169284076,1089,263,272,272,282,1
312,312,312,312,1,1,10,1160415805716,2006-10-09 17:43:25.716,2006-09-19 22:46:50.272617106,9,3,2,2,2,1
313,313,313,313,13,756,3890,1160415952716,2006-10-09 17:45:52.716,2006-09-19 22:46:50.318647273,3134,1448,700,667,319,5
314,314,314,314,1,1,10,1160417601716,2006-10-09 18:13:21.716,2006-09-19 22:46:50.834999290,9,4,2,2,1,1
315,315,315,315,13,600,3890,1160418191716,2006-10-09 18:23:11.716,2006-09-19 22:46:51.019746222,3290,926,822,822,720,5
316,316,316,316,1,3,30,1160419360716,2006-10-09 18:42:40.716,2006-09-19 22:46:51.385795651,27,6,6,6,9,1
317,317,317,317,13,295,3890,1160419587716,2006-10-09 18:46:27.716,2006-09-19 22:46:51.456876250,3595,1354,729,822,690,5
318,318,318,318,13,271,3690,1160420993716,2006-10-09 19:09:53.716,2006-09-19 22:46:51.897137581,3419,1339,662,797,621,5
319,319,319,319,1,2,30,1160421255716,2006-10-09 19:14:15.716,2006-09-19 22:46:51.979177744,28,7,7,7,7,1
320,320,320,320,1,3,30,1160421846716,2006-10-09 19:24:06.716,2006-09-19 22:46:52.164237806,27,11,6,5,5,1
321,321,321,321,1,4,30,1160422842716,2006-10-09 19:40:42.716,2006-09-19 22:46:52.476115677,26,9,6,6,5,1
322,322,322,322,1,4,30,1160423305716,2006-10-09 19:48:25.716,2006-09-19 22:46:52.621095048,26,11,6,4,5,1
323,323,323,323,1,1,20,1160424247716,2006-10-09 20:04:07.716,2006-09-19 22:46:52.916063878,19,6,4,4,5,1
324,324,324,324,13,529,2740,1160424554716,2006-10-09 20:09:14.716,2006-09-19 22:46:53.012194909,2211,1082,192,552,385,5
325,325,325,325,1,1,10,1160424605716,2006-10-09 20:10:05.716,2006-09-19 22:46:53.028164559,9,1,2,2,4,1
326,326,326,326,1,3,30,1160425084716,2006-10-09 20:18:04.716,2006-09-19 22:46:53.178154017,27,6,6,6,9,1
327,327,327,327,1,4,30,1160425472716,2006-10-09 20:24:32.716,2006-09-19 22:46:53.299648609,26,10,6,5,5,1
328,328,328,328,1,3,30,1160426001716,2006-10-09 20:33:21.716,2006-09-19 22:46:53.465294586,27,12,4,6,5,1
329,329,329,329,1,1,10,1160427404716,2006-10-09 20:56:44.716,2006-09-19 22:46:53.904616527,9,1,2,2,4,1
330,330,330,330,1,3,30,1160427821716,2006-10-09 21:03:41.716,2006-09-19 22:46:54.035191900,27,5,6,6,10,1
331,331,331,331,1,4,30,1160428320716,2006-10-09 21:12:00.716,2006-09-19 22:46:54.191443966,26,11,6,4,5,1
332,332,332,332,3,104,2010,1160432357716,2006-10-09 22:19:17.716,2006-09-19 22:46:55.455551360,1906,627,424,475,380,1
333,333,333,333,3,67,1000,1160432986716,2006-10-09 22:29:46.716,2006-09-19 22:46:55.652510377,933,329,221,218,165,1
334,334,334,334,3,114,2010,1160433404716,2006-10-09 22:36:44.716,2006-09-19 22:46:55.783398881,1896,663,457,465,311,1
335,335,335,335,3,112,2010,1160434258716,2006-10-09 22:50:58.716,2006-09-19 22:46:56.050812236,1898,425,474,474,525,1
336,336,336,336,3,358,2010,1160435002716,2006-10-09 23:03:22.716,2006-09-19 22:46:56.283781248,1652,826,176,381,269,1
337,337,337,337,3,312,2010,1160435777716,2006-10-09 23:16:17.716,2006-09-19 22:46:56.526457302,1698,838,300,364,196,1
338,338,338,338,3,152,1260,1160441432716,2006-10-10 00:50:32.716,2006-09-19 22:46:58.297209671,1108,438,261,235,174,1
339,339,339,339,3,49,770,1160442025716,2006-10-10 01:00:25.716,2006-09-19 22:46:58.482895994,721,228,175,177,141,1
340,340,340,340,1,3,30,1160444789716,2006-10-10 01:46:29.716,2006-09-19 22:46:59.348388398,27,5,6,6,10,1
341,341,341,341,1,7,60,1160445559716,2006-10-10 01:59:19.716,2006-09-19 22:46:59.589498800,53,14,13,13,13,1
342,342,342,342,1,4,60,1160446551716,2006-10-10 02:15:51.716,2006-09-19 22:46:59.900124149,56,20,12,13,11,1
343,343,343,343,1,28,250,1160448630716,2006-10-10 02:50:30.716,2006-09-19 22:47:00.551122235,222,77,49,54,42,1
344,344,344,344,1,1,10,1160450804716,2006-10-10 03:26:44.716,2006-09-19 22:47:01.231867708,9,2,2,2,3,1
345,345,345,345,1,37,260,1160453851716,2006-10-10 04:17:31.716,2006-09-19 22:47:02.185976014,223,62,55,55,51,1
346,346,346,346,1,56,390,1160505600716,2006-10-10 18:40:00.716,2006-09-19 22:47:18.390160688,334,123,62,83,66,1
347,347,347,347,1,22,390,1160506601716,2006-10-10 18:56:41.716,2006-09-19 22:47:18.703604211,368,141,74,83,70,1
348,348,348,348,1,1,10,1160511210716,2006-10-10 20:13:30.716,2006-09-19 22:47:20.146822189,9,4,2,2,1,1
349,349,349,349,1,1,10,1160511491716,2006-10-10 20:18:11.716,2006-09-19 22:47:20.234811830,9,4,2,2,1,1
350,350,350,350,1,48,390,1160511558716,2006-10-10 20:19:18.716,2006-09-19 22:47:20.255791566,342,147,43,84,68,1
351,351,351,351,1,69,390,1160512096716,2006-10-10 20:28:16.716,2006-09-19 22:47:20.424255717,321,155,53,75,38,1
352,352,352,352,1,59,400,1160512657716,2006-10-10 20:37:37.716,2006-09-19 22:47:20.599921867,341,151,60,73,57,1
353,353,353,353,1,29,390,1160513725716,2006-10-10 20:55:25.716,2006-09-19 22:47:20.934345126,361,121,80,88,72,1
354,354,354,354,1,23,390,1160514798716,2006-10-10 21:13:18.716,2006-09-19 22:47:21.270334037,367,105,91,91,80,1
355,355,355,355,1,8,60,1160515619716,2006-10-10 21:26:59.716,2006-09-19 22:47:21.527414089,52,20,13,12,7,1
356,356,356,356,1,21,390,1160516228716,2006-10-10 21:37:08.716,2006-09-19 22:47:21.718110498,369,139,65,92,73,1
357,357,357,357,1,53,390,1160517446716,2006-10-10 21:57:26.716,2006-09-19 22:47:22.099503316,337,99,84,84,70,1
358,358,358,358,1,63,330,1160520282716,2006-10-10 22:44:42.716,2006-09-19 22:47:22.987541109,267,92,65,58,52,1
359,359,359,359,8,222,1630,1160520725716,2006-10-10 22:52:05.716,2006-09-19 22:47:23.126257873,1408,533,276,340,259,2
360,360,360,360,1,2,20,1160522627716,2006-10-10 23:23:47.716,2006-09-19 22:47:23.721831879,18,3,4,4,7,1
361,361,361,361,1,2,20,1160523081716,2006-10-10 23:31:21.716,2006-09-19 22:47:23.863993077,18,4,4,4,6,1
362,362,362,362,1,2,20,1160524063716,2006-10-10 23:47:43.716,2006-09-19 22:47:24.171487123,18,7,4,4,3,1
363,363,363,363,1,1,10,1160524321716,2006-10-10 23:52:01.716,2006-09-19 22:47:24.252274764,9,2,2,2,3,1
364,364,364,364,1,32,170,1160526791716,2006-10-11 00:33:11.716,2006-09-19 22:47:25.025706833,138,36,34,34,34,1
365,365,365,365,4,70,650,1160532163716,2006-10-11 02:02:43.716,2006-09-19 22:47:26.707843301,580,205,143,117,115,1
366,366,366,366,1,1,10,1160599378716,2006-10-11 20:42:58.716,2006-09-19 22:47:47.754902624,9,3,2,2,2,1
367,367,367,367,1,3,20,1160599649716,2006-10-11 20:47:29.716,2006-09-19 22:47:47.839760960,17,3,4,4,6,1
368,368,368,368,1,1,10,1160608057716,2006-10-11 23:07:37.716,2006-09-19 22:47:50.472561299,9,3,2,2,2,1
369,369,369,369,1,1,10,1160608703716,2006-10-11 23:18:23.716,2006-09-19 22:47:50.674843532,9,4,2,2,1,1
370,370,370,370,1,1,10,1160608904716,2006-10-11 23:21:44.716,2006-09-19 22:47:50.737782741,9,2,2,2,3,1
371,371,371,371,1,1,10,1160608991716,2006-10-11 23:23:11.716,2006-09-19 22:47:50.765025085,9,1,2,2,4,1
372,372,372,372,1,1,10,1160609080716,2006-10-11 23:24:40.716,2006-09-19 22:47:50.792893690,9,2,2,2,3,1
373,373,373,373,1,1,10,1160610343716,2006-10-11 23:45:43.716,2006-09-19 22:47:51.188377376,9,1,2,2,4,1
374,374,374,374,1,1,10,1160613995716,2006-10-12 00:46:35.716,2006-09-19 22:47:52.331929569,9,3,2,2,2,1
375,375,375,375,1,1,10,1160614349716,2006-10-12 00:52:29.716,2006-09-19 22:47:52.442777728,9,1,2,2,4,1
376,376,376,376,1,1,10,1160614533716,2006-10-12 00:55:33.716,2006-09-19 22:47:52.500393720,9,4,2,2,1,1
377,377,377,377,1,1,10,1160614766716,2006-10-12 00:59:26.716,2006-09-19 22:47:52.573353101,9,4,2,2,1,1
378,378,378,378,1,1,10,1160614844716,2006-10-12 01:00:44.716,2006-09-19 22:47:52.597777272,9,1,2,2,4,1
379,379,379,379,1,1,10,1160615095716,2006-10-12 01:04:55.716,2006-09-19 22:47:52.676373000,9,1,2,2,4,1
380,380,380,380,1,1,10,1160615162716,2006-10-12 01:06:02.716,2006-09-19 22:47:52.697352737,9,1,2,2,4,1
381,381,381,381,1,1,10,1160615322716,2006-10-12 01:08:42.716,2006-09-19 22:47:52.747453599,9,1,2,2,4,1
382,382,382,382,1,14,100,1160616109716,2006-10-12 01:21:49.716,2006-09-19 22:47:52.993887218,86,20,21,21,24,1
383,383,383,383,1,18,100,1160616683716,2006-10-12 01:31:23.716,2006-09-19 22:47:53.173624064,82,25,20,20,17,1
384,384,384,384,1,8,50,1160618184716,2006-10-12 01:56:24.716,2006-09-19 22:47:53.643632782,42,12,10,10,10,1
385,385,385,385,1,35,210,1160618595716,2006-10-12 02:03:15.716,2006-09-19 22:47:53.772329374,175,43,43,43,46,1
386,386,386,386,1,74,810,1160619887716,2006-10-12 02:24:47.716,2006-09-19 22:47:54.176893841,736,298,170,155,113,1
387,387,387,387,1,1,10,1160625331716,2006-10-12 03:55:31.716,2006-09-19 22:47:55.881575697,9,1,2,2,4,1
388,388,388,388,7,330,2030,1160625442716,2006-10-12 03:57:22.716,2006-09-19 22:47:55.916333170,1700,438,425,425,412,2
389,389,389,389,1,1,10,1160675376716,2006-10-12 17:49:36.716,2006-09-19 22:48:11.552186183,9,4,2,2,1,1
390,390,390,390,1,1,10,1160676626716,2006-10-12 18:10:26.716,2006-09-19 22:48:11.943599173,9,4,2,2,1,1
391,391,391,391,7,117,1050,1160680298716,2006-10-12 19:11:38.716,2006-09-19 22:48:13.093413974,933,281,233,233,186,2
392,392,392,392,1,11,110,1160681759716,2006-10-12 19:35:59.716,2006-09-19 22:48:13.550897477,99,42,20,23,14,1
393,393,393,393,1,24,150,1160684477716,2006-10-12 20:21:17.716,2006-09-19 22:48:14.401985884,126,56,18,30,22,1
394,394,394,394,1,15,150,1160684880716,2006-10-12 20:28:00.716,2006-09-19 22:48:14.528177432,135,39,33,33,30,1
395,395,395,395,1,3,20,1160684871716,2006-10-12 20:27:51.716,2006-09-19 22:48:14.525359258,17,3,4,4,6,1
396,396,396,396,1,48,270,1160685235716,2006-10-12 20:33:55.716,2006-09-19 22:48:14.639338721,222,73,50,55,44,1
397,397,397,397,1,30,270,1160694404716,2006-10-12 23:06:44.716,2006-09-19 22:48:17.510431289,240,109,42,56,33,1
398,398,398,398,1,4,30,1160698997716,2006-10-13 00:23:17.716,2006-09-19 22:48:18.948639181,26,13,6,4,3,1
399,399,399,399,1,44,270,1160699258716,2006-10-13 00:27:38.716,2006-09-19 22:48:19.030366213,226,63,56,56,51,1
400,400,400,400,1,1,10,1160700166716,2006-10-13 00:42:46.716,2006-09-19 22:48:19.314688609,9,1,2,2,4,1
401,401,401,401,1,50,270,1160700274716,2006-10-13 00:44:34.716,2006-09-19 22:48:19.348506692,220,55,55,55,55,1
402,402,402,402,1,33,270,1160701073716,2006-10-13 00:57:53.716,2006-09-19 22:48:19.598697875,237,107,42,52,36,1
403,403,403,403,7,353,2030,1160702620716,2006-10-13 01:23:40.716,2006-09-19 22:48:20.083110592,1677,599,394,376,308,2
404,404,404,404,1,1,10,1160707294716,2006-10-13 02:41:34.716,2006-09-19 22:48:21.546682046,9,2,2,2,3,1
405,405,405,405,1,49,270,1160707372716,2006-10-13 02:42:52.716,2006-09-19 22:48:21.571106217,221,95,45,51,30,1
406,406,406,406,1,29,270,1160710721716,2006-10-13 03:38:41.716,2006-09-19 22:48:22.619779901,241,63,60,60,58,1
407,407,407,407,1,13,270,1160711315716,2006-10-13 03:48:35.716,2006-09-19 22:48:22.805779354,257,119,57,41,40,1
408,408,408,408,1,20,110,1160717669716,2006-10-13 05:34:29.716,2006-09-19 22:48:24.795409867,90,42,11,21,16,1
409,409,409,409,1,7,110,1160719023716,2006-10-13 05:57:03.716,2006-09-19 22:48:25.219388418,103,40,21,22,20,1
410,410,410,410,1,4,50,1160719726716,2006-10-13 06:08:46.716,2006-09-19 22:48:25.439519084,46,15,11,11,9,1
411,411,411,411,1,9,50,1160720586716,2006-10-13 06:23:06.716,2006-09-19 22:48:25.708811222,41,16,9,8,8,1
412,412,412,412,1,9,50,1160721051716,2006-10-13 06:30:51.716,2006-09-19 22:48:25.854416854,41,12,10,10,9,1
413,413,413,413,1,6,50,1160721836716,2006-10-13 06:43:56.716,2006-09-19 22:48:26.100224212,44,17,9,10,8,1
414,414,414,414,1,1,10,1160764878716,2006-10-13 18:41:18.716,2006-09-19 22:48:39.577982560,9,2,2,2,3,1
415,415,415,415,1,1,10,1160765238716,2006-10-13 18:47:18.716,2006-09-19 22:48:39.690709501,9,3,2,2,2,1
416,416,416,416,1,1,10,1160765352716,2006-10-13 18:49:12.716,2006-09-19 22:48:39.726406366,9,2,2,2,3,1
417,417,417,417,1,1,10,1160765407716,2006-10-13 18:50:07.716,2006-09-19 22:48:39.743628538,9,1,2,2,4,1
418,418,418,418,1,1,10,1160765646716,2006-10-13 18:54:06.716,2006-09-19 22:48:39.818466702,9,3,2,2,2,1
419,419,419,419,1,3,20,1160768491716,2006-10-13 19:41:31.716,2006-09-19 22:48:40.709322668,17,7,3,4,3,1
420,420,420,420,1,1,10,1160770930716,2006-10-13 20:22:10.716,2006-09-19 22:48:41.473047695,9,3,2,2,2,1
